source;entry_type;document_type;title;authors;year;doi;url;abstract;keywords;journal;booktitle;publisher;pages
wos;;Proceedings Paper;Towards a New Metamodel of Microservices and Devops Based Internet of Things Ecosystem;"El Khalyly, B; Belangour, A; Erraissi, A; Banane, M";2022;10.1007/978-3-030-90639-9_85;http://dx.doi.org/10.1007/978-3-030-90639-9_85;The ecosystem of the Internet of Things is a set of physical devices such as sensors and actuators. It includes a set of servers and gateways that provide connectivity. These devices can be installed at three levels: the edge level, the fog level and the cloud level. Applications that monitor things and collect data from sensors are deployed at the edge, fog and cloud levels. These applications can be containerized and deployed in different devices by Docker, which takes advantage of its advantage to create executable containers that are isolated from each other. This paper presents a generic metamodel of the Internet of Things ecosystem based on microservices and supported by Docker as a containerization tool and Ansible as a monitoring tool. This metamodel allows us to generate a system of connected objects that can be deployed on three levels: Fog, Edge, Cloud. This metamodel can be used in different types of domains such as Smart Home - Smart City - Smart Vehicle - Smart Health - Smart Farm - Smart Factory. The metamodel proposed in this article is a fusion between 4 metamodels: Internet of Things - Microservices - Ansible - Docker.;;ADVANCED INTELLIGENT SYSTEMS FOR SUSTAINABLE DEVELOPMENT (AI2SD'2020), VOL 2;;;
wos;;Article;Model-based fleet deployment in the IoT-edge-cloud continuum;"Song, H; Dautov, R; Ferry, N; Solberg, A; Fleurey, F";2022;10.1007/s10270-022-01006-z;http://dx.doi.org/10.1007/s10270-022-01006-z;With the increasing computing and networking capabilities, IoT devices and edge gateways have become part of a larger IoT-edge-cloud computing continuum, where processing and storage tasks are distributed across the whole network hierarchy, not concentrated only in the cloud. At the same time, this also introduced continuous delivery practices to the development of software components for network-connected gateways and sensing/actuating nodes. These devices are placed on end users' premises and are characterized by continuously changing cyber-physical contexts, forcing software developers to maintain multiple application versions and frequently redeploy them on a distributed fleet of devices with respect to their current contexts. Doing this correctly and efficiently goes beyond manual capabilities and requires an intelligent and reliable automated solution. This paper describes a model-based approach to automatically assigning multiple software deployment plans to hundreds of edge gateways and connected IoT devices implemented in collaboration with a smart healthcare application provider. From a platform-specific model of an existing edge computing platform, we extract a platform-independent model that describes a list of target devices and a pool of available deployment plans. Next, we use constraint solving to automatically assign deployment plans to devices at once with respect to their specific contexts. The result is transformed back into the platform-specific model and includes a suitable deployment plan for each device, which is then consumed by our engine to deploy software components not only on edge gateways but also on their downstream IoT devices with constrained resources and connectivity. We validate the approach with a fleet deployment prototype integrated into a DevOps toolchain used by the partner application provider. Initial experiments demonstrate the viability of the approach and its usefulness in supporting DevOps for edge and IoT software development.;;SOFTWARE AND SYSTEMS MODELING;;;
wos;;Proceedings Paper;Semantic Inferences Towards Smart IoT-Based Systems Actuation Conflicts Management;"Rocher, G; Tigli, JY; Lavirotte, S";2022;10.1007/978-3-031-18872-5_15;http://dx.doi.org/10.1007/978-3-031-18872-5_15;IoT-based systems have long been limited to collecting field information via sensors distributed at the edge of their infrastructure. However, in many areas such as smart home, smart factory, etc. these systems include devices that interact with the physical environment via common actuators. Throughout the lifecycle of these systems, from design, to deployment to operation, the ability to avoid actuation conflicts, both in terms of the commands that actuators receive (direct conflicts) and the effects that they produce (indirect conflicts), is a new challenge in the realm of trustworthy Smart IoT-based Systems (SIS). As part of the European project ENACT, which aims to provide full DevOps support for trustworthy SIS, we present a lightweight ontology that provides SIS designers with (1) a semantic metamodel to formally describe SIS subsystems and the actuators they interact with, and (2) a set of SWRL (Semantic Web Rule Language) inference rules to automatically identify and semi-automatically resolve actuation conflicts. Consistent with the best practices of the DevOps approach, a particular emphasis is placed on facilitating the use and interpretation of inference results. To provide insight into the appropriateness of the proposed approach in the context of SIS, rule processing times for different actuation conflict configurations are provided.;;INTERNET OF THINGS. IOT THROUGH A MULTI-DISCIPLINARY PERSPECTIVE, IFIPIOT 2022;;;
wos;;Article;CloudOps: Towards the Operationalization of the Cloud Continuum: Concepts, Challenges and a Reference Framework;"Alonso, J; Orue-Echevarria, L; Huarte, M";2022;10.3390/app12094347;http://dx.doi.org/10.3390/app12094347;The current trend of developing highly distributed, context aware, heterogeneous computing intense and data-sensitive applications is changing the boundaries of cloud computing. Encouraged by the growing IoT paradigm and with flexible edge devices available, an ecosystem of a combination of resources, ranging from high density compute and storage to very lightweight embedded computers running on batteries or solar power, is available for DevOps teams from what is known as the Cloud Continuum. In this dynamic context, manageability is key, as well as controlled operations and resources monitoring for handling anomalies. Unfortunately, the operation and management of such heterogeneous computing environments (including edge, cloud and network services) is complex and operators face challenges such as the continuous optimization and autonomous (re-)deployment of context-aware stateless and stateful applications where, however, they must ensure service continuity while anticipating potential failures in the underlying infrastructure. In this paper, we propose a novel CloudOps workflow (extending the traditional DevOps pipeline), proposing techniques and methods for applications' operators to fully embrace the possibilities of the Cloud Continuum. Our approach will support DevOps teams in the operationalization of the Cloud Continuum. Secondly, we provide an extensive explanation of the scope, possibilities and future of the CloudOps.;"RESOURCE-MANAGEMENT; METAHEURISTICS; IMPLEMENTATION; DESIGN; IOT";APPLIED SCIENCES-BASEL;;;
wos;;Proceedings Paper;Trustworthy Software Development - practical view of security processes through MVP methodology;"Chen, SJ; Pan, YC; Ma, YW; Chiang, CM; Tsai, CC";2022;;;With the popularization of 5G, one of its characteristics supports a large amount of IoT devices and a lot of open sources will be introduced. Therefore, trustworthiness has become more important for users and developers. According to IBM Systems Sciences Institute, we understand that taking software security into consideration in the early stages of development will save 99% cost. Therefore, security by design can not only save development costs but also improve the overall security of the software. In this paper, we mainly focus on the trustworthiness aspect in the software development process based on ISO/IEC/ IEEE15288, NIST800-160, DoD Enterprise DevSecOps Reference, and A Guide to the Project Management Body of Knowledge (PMBOK Guide) - Seventh Edition and the Standard for Project Management concept. A trustworthiness framework will be proposed to make software more reliable and trustworthy for users and allows enterprises and developers to control and test the trustworthiness of production. After that, the analysis of software security is provided. This platform will provide the guidance for industries easier to use and apply to their product.;;2022 24TH INTERNATIONAL CONFERENCE ON ADVANCED COMMUNICATION TECHNOLOGY (ICACT): ARITIFLCIAL INTELLIGENCE TECHNOLOGIES TOWARD CYBERSECURITY;;;
wos;;Proceedings Paper;Automating Distributed Production Testing;"Sleibi, N; Aldaghamin, A; Wolff, C";2022;10.1109/CANDO-EPE57516.2022.10046366;http://dx.doi.org/10.1109/CANDO-EPE57516.2022.10046366;Many small and medium enterprises in the embedded systems' field cannot afford to carry out their production testing efforts, which is known to be costly and time-consuming. Hence, their tendency to commission third party service providers to perform these tasks. Therefore, testing can be distributed among many testing locations, where isolated and locally operated test benches perform the tests on the Devices under Test (DUTs). The first goal of this work is to connect the system on the cloud level for better collaboration and online management of functional tests on software-intensive embedded systems. The second goal is to enhance the testing process by closing the open gap between testing and feedback on two levels of operation: the local level between the test benches and the DUTs, and on a wider level with the cloud. This is achieved by connecting the system online via the cloud, and by adopting the DevOps approach, which aims at automating the different processes to achieve an automated workflow that can automatically adapt itself to change. In this paper, the system architecture and prototype are presented, based on which, an automated and continuous feedback-based testing cycles were implemented and tested on two levels of operation.;;2022 IEEE 5TH INTERNATIONAL CONFERENCE AND WORKSHOP OBUDA ON ELECTRICAL AND POWER ENGINEERING, CANDO-EPE;;;
wos;;Proceedings Paper;Continuous Deployment in IoT Edge Computing;"López-Viana, R; Díaz, J; Pérez, JE";2022;;;Edge computing (EC) is a recent computing paradigm in the IoT domain for performing calculations and processing at the edge of the network, closer to the user instead of moving all data to the cloud. In this way, EC practitioners aim to replicate the benefits of cloud computing but closer to the source of the data, reducing the latency imposed by the distance between the cloud and the end devices, the network overhead, and the security and privacy risk that this offloading entails. But not only that. EC practitioners also aim to replicate best practices used on cloud-native development and operation. In this regard, GitOps is one of the main trends in the DevOps ecosystem for Continuous Deployment (CD) that promotes infrastructure automation in highly distributed applications, accelerating value delivery while avoiding error-prone manual processes. Till now, GitOps has been mainly related to Kubernetes-a widely used container orchestration platform to run distributed applications resiliently. In this regard, more and more IoT EC solutions are implementing container orchestration solutions like Kubernetes, thus, it is worthwhile identifying the benefits that GitOps adoption could leverage at the Edge and how possible challenges and drawbacks could be addressed. This paper presents a proof of concept based on tools included in the Cloud Native Computing Foundation (CNCF) landscape to check the feasibility of applying GtiOps in IoT EC solutions. Several drawbacks were detected mainly due to the used tooling, such as lack of automatic provisioning of physical infrastructure, tight coupled to Kubernetes descriptors for declaring workloads, and limitations on the edge devices that can be supported.;;2022 17TH IBERIAN CONFERENCE ON INFORMATION SYSTEMS AND TECHNOLOGIES (CISTI);;;
wos;;Proceedings Paper;FITNESS: (Fine Tune on New and Similar Samples) to detect anomalies in streams with drift and outliers;"Sankararaman, A; Narayanaswamy, B; Singh, V; Song, Z";2022;;;Technology improvements have made it easier than ever to collect diverse telemetry at high resolution from any cyber or physical system, for both monitoring and control. In the domain of monitoring, anomaly detection has become an important problem in many research areas ranging from IoT and sensor networks to devOps. These systems operate in real, noisy and non-stationary environments. A fundamental question is then, 'How to quickly spot anomalies in a data-stream, and differentiate them from either sudden or gradual drifts in the normal behaviour?' Although several heuristics have been proposed for detecting anomalies on streams, no known method has formalized the desiderata and rigorously proven that they can be achieved. We begin by formalizing the problem as a sequential estimation task. We propose FITNESS, (Fine Tune on New and Similar Samples), a flexible framework for detecting anomalies on data streams. We show that in the case when the data stream has a gaussian distribution, FITNESS is provably both robust and adaptive. The core of our method is to fine-tune the anomaly detection system only on recent, similar examples, before predicting an anomaly score. We prove that this is sufficient for robustness and adaptivity. We further experimentally demonstrate that FITNESS is flexible in practice, i.e., it can convert existing offline AD algorithms in to robust and adaptive online ones.;;INTERNATIONAL CONFERENCE ON MACHINE LEARNING, VOL 162;;;
wos;;Article;Towards DevOps for Cyber-Physical Systems (CPSs): Resilient Self-Adaptive Software for Sustainable Human-Centric Smart CPS Facilitated by Digital Twins;"Dobaj, J; Riel, A; Macher, G; Egretzberger, M";2023;10.3390/machines11100973;http://dx.doi.org/10.3390/machines11100973;The Industrial Revolution drives the digitization of society and industry, entailing Cyber-Physical Systems (CPSs) that form ecosystems where system owners and third parties share responsibilities within and across industry domains. Such ecosystems demand smart CPSs that continuously align their architecture and governance to the concerns of various stakeholders, including developers, operators, and users. In order to satisfy short- and long-term stakeholder concerns in a continuously evolving operational context, this work proposes self-adaptive software models that promote DevOps for smart CPS. Our architectural approach extends to the embedded system layer and utilizes embedded and interconnected Digital Twins to manage change effectively. Experiments conducted on industrial embedded control units demonstrate the approach's effectiveness in achieving sub-millisecond real-time closed-loop control of CPS assets and the simultaneous high-fidelity twinning (i.e., monitoring) of asset states. In addition, the experiments show practical support for the adaptation and evolution of CPS through the dynamic reconfiguring and updating of real-time control services and communication links without downtime. The evaluation results conclude that, in particular, the embedded Digital Twins can enhance CPS smartness by providing service-oriented access to CPS data, monitoring, adaptation, and control capabilities. Furthermore, the embedded Digital Twins can facilitate the seamless integration of these capabilities into current and future industrial service ecosystems. At the same time, these capabilities contribute to implementing emerging industrial services such as remote asset monitoring, commissioning, and maintenance.;"INDUSTRIAL; CHALLENGES; PRODUCTS; SECURITY; CONTEXT; TIME; IOT";MACHINES;;;
wos;;Proceedings Paper;Model-Based DevOps: Foundations and Challenges;"Combemale, B; Jézéquel, JM; Perez, Q; Vojtisek, D; Jansen, N; Michael, J; Rademacher, F; Rumpe, B; Wortmann, A; Zhang, JX";2023;10.1109/MODELS-C59198.2023.00076;http://dx.doi.org/10.1109/MODELS-C59198.2023.00076;Time-to-market and continuous improvement are key success indicators to deliver for Industry 4.0 Cyber-Physical Systems (CPSs). There is thus a growing interest in adapting DevOps approaches coming from software systems to CPSs. However, CPSs are made not only of software but also of physical parts that need to be monitored at runtime. In this paper, we claim that Model-Driven Engineering can facilitate DevOps for CPSs by automatically connecting a CPS design model to its runtime monitoring, in the form of a digital twin.;;2023 ACM/IEEE INTERNATIONAL CONFERENCE ON MODEL DRIVEN ENGINEERING LANGUAGES AND SYSTEMS COMPANION, MODELS-C;;;
wos;;Article;Federated Secure Computing;"Ballhausen, H; Hinske, LC";2023;10.3390/informatics10040083;http://dx.doi.org/10.3390/informatics10040083;Privacy-preserving computation (PPC) enables encrypted computation of private data. While advantageous in theory, the complex technology has steep barriers to entry in practice. Here, we derive design goals and principles for a middleware that encapsulates the demanding cryptography server side and provides a simple-to-use interface to client-side application developers. The resulting architecture, Federated Secure Computing, offloads computing-intensive tasks to the server and separates concerns of cryptography and business logic. It provides microservices through an Open API 3.0 definition and hosts multiple protocols through self-discovered plugins. It requires only minimal DevSecOps capabilities and is straightforward and secure. Finally, it is small enough to work in the internet of things (IoT) and in propaedeutic settings on consumer hardware. We provide benchmarks for calculations with a secure multiparty computation (SMPC) protocol, both for vertically and horizontally partitioned data. Runtimes are in the range of seconds on both dedicated workstations and IoT devices such as Raspberry Pi or smartphones. A reference implementation is available as free and open source software under the MIT license.;DATASHIELD;INFORMATICS-BASEL;;;
wos;;Proceedings Paper;A Brief History of Liquid Software;Pautasso, C;2023;10.1109/EDGE60047.2023.00058;http://dx.doi.org/10.1109/EDGE60047.2023.00058;The concept of liquid software, i.e., software with flexible deployment, over the past two decades has appeared in the fields of edge computing, Internet of Things (IoT), Human-Computer Interaction, DevOps and Web engineering. In this paper, we survey, compare, and provide a comprehensive definition of liquid software by analyzing how the metaphor has been used in existing literature and identifying gaps and inconsistencies in the current vs. past understanding of the concept. Overall, liquid software can be seamlessly deployed and redeployed within a dynamic and distributed runtime environment in response to changes applied to the set of available devices and to the software itself. Liquid software has been introduced in the context of active networks and intelligent environments, it has been applied to describe the user interaction with multi and cross-device user interfaces, it has found a promising foundation in Web technology, continuous software delivery pipelines, as well as isomorphic software architectures running across the IoT, edge and Cloud continuum.;"INTERNET; THINGS; WEB";2023 IEEE INTERNATIONAL CONFERENCE ON EDGE COMPUTING AND COMMUNICATIONS, EDGE;;;
wos;;Article;Optimization of DevOps Transformation for Cloud-Based Applications;"Buttar, AM; Khalid, A; Alenezi, M; Akbar, MA; Rafi, S; Gumaei, AH; Riaz, MT";2023;10.3390/electronics12020357;http://dx.doi.org/10.3390/electronics12020357;Rapid software development is critical for meeting company objectives and competing more effectively in the competitive IoT infrastructure. DevOps is a growing technique that enables enterprises to provide high-quality software capabilities through automation, to improve team communication, and to increase efficiency across the software product lifecycle. Research problem: Due to the increased demand for new products and technologies, a huge overwork shifted on the organizations for introducing software with pace and to become stable to compete with others. Due to this, the majority of organizations prefer an automated system for product development and require cloud-based applications. The git version control system is used for version management and Docker is used to package code and provide libraries. AWS services are leveraged to deploy an application as a cloud. Jenkins is used as a CI/CD pipeline to manage various phases of development and to make the development process continuous. The ELK stack is used to monitor and visualize the execution of code. In light of the findings, DevOps is an efficient method for cloud application deployment and resource selection based on the relative importance of each optimized objective in terms of value parameters such as cost, memory, and CPU capacity, and that the method can be tailored to specific application requirements. The findings of this analysis indicate that an application can be deployed to the cloud using DevOps techniques. The proposed approach cost 60% less at full weight 1.0 and 11.3% less with no weight compared to the benchmark solution's 15.078%;AUTOMATION;ELECTRONICS;;;
wos;;Proceedings Paper;DevOps for Cyber-Physical Systems: Objectives, Results and Lessons Learned from the Adeptness H2020 Project;"Arrieta, A; Sagardui, G; Agirre, A; Afzal, W; Ali, S";2023;10.1109/DSD60849.2023.00035;http://dx.doi.org/10.1109/DSD60849.2023.00035;While most large web-based software systems (e.g., Amazon, Google) release a new software version every almost a minute, in the context of Cyber-Physical Systems (CPSs), this is still far. However, the software of CPSs needs to evolve while these are in operation to fix bugs, add new functionalities, carry out refactoring activities and deal with unforeseen situations that were discovered while the CPS was operating. In the last three years, the Adeptness project has been developing in a solution to help speed-up the software release of CPSs that are in operation while guaranteeing their reliability. In this paper, we summarize the objectives, results and lessons learned from this H2020 project.;;2023 26TH EUROMICRO CONFERENCE ON DIGITAL SYSTEM DESIGN, DSD 2023;;;
wos;;Proceedings Paper;Overcoming New Technologies Challenges in IoT Security Labs: Strategies for Effective Adaptation;"Simopoulos, D; Wolf, A";2023;10.23919/IFIPNetworking57963.2023.10186388;http://dx.doi.org/10.23919/IFIPNetworking57963.2023.10186388;With IoT technology being widely implemented in crucial domains such as personal activity and health tracking or monitoring of critical technical processes, awareness for security risks has risen. First solutions for DevSecOps in IoT have been introduced in the past to detect typical programming flaws and the vulnerabilities they impose. With the increasing power and cheap availability of unlimited cloud resources, high speed networks and AI, new and more complex attacks seem feasible. In this paper we highlight these new threats and elaborate whether known approaches to IoT security are still sufficient or new strategies to fight the threats have to be developed. Furthermore, we present our approach to use the new technological possibilities in order to increase the power of security assessment and security tests for IoT.;"INTERNET; FUTURE";2023 IFIP NETWORKING CONFERENCE, IFIP NETWORKING;;;
wos;;Article;Continuous QoS-aware adaptation of Cloud-IoT application placements;"Herrera, JL; Berrocal, J; Forti, S; Brogi, A; Murillo, JM";2023;10.1007/s00607-023-01153-1;http://dx.doi.org/10.1007/s00607-023-01153-1;Cloud-Internet of Things computing paradigms call for novel and efficient method-ologies to decide where to place application services in continuity with Continuous Integration/Continuous Deployment pipelines and infrastructure monitoring. In this article, we present Continuous Adaptation (CA), a new DevOps practice for (1) detect-ing runtime changes in the application requirements or the infrastructure that, due to their change in resource consumption or their effects on the Quality of Service (QoS), can affect the validity and dependability of the current application placement, and for (2) locally intervening on them by suggesting new placements that ensure all (func-tional and non-functional) application requirements are met. We assess a prototype of CA, ConDADO, and analyze its performance over a motivating use case. Con -DADO adapts the application placement to environmental changes through the use of continuous reasoning, reducing the size of the problem to be solved to optimize its performance. The evaluation shows that ConDADO is able to obtain nearly optimal QoS up to 4.2x faster than alternative techniques, also minimizing the cost of service migration.;"FOG; INTERNET";COMPUTING;;;
wos;;Proceedings Paper;RobotKube: Orchestrating Large-Scale Cooperative Multi-Robot Systems with Kubernetes and ROS;"Lampe, B; Reiher, L; Zanger, L; Woopen, T; van Kempen, R; Eckstein, L";2023;10.1109/ITSC57777.2023.10422370;http://dx.doi.org/10.1109/ITSC57777.2023.10422370;Modern cyber-physical systems (CPS) such as Cooperative Intelligent Transport Systems (C-ITS) are increasingly defined by the software which operates these systems. In practice, microservice architectures can be employed, which may consist of containerized microservices running in a cluster comprised of robots and supporting infrastructure. These microservices need to be orchestrated dynamically according to ever changing requirements posed at the system. Additionally, these systems are embedded in DevOps processes aiming at continually updating and upgrading both the capabilities of CPS components and of the system as a whole. In this paper, we present RobotKube, an approach to orchestrating containerized microservices for large-scale cooperative multi-robot CPS based on Kubernetes. We describe how to automate the orchestration of software across a CPS, and include the possibility to monitor and selectively store relevant accruing data. In this context, we present two main components of such a system: an event detector capable of, e.g., requesting the deployment of additional applications, and an application manager capable of automatically configuring the required changes in the Kubernetes cluster. By combining the widely adopted Kubernetes platform with the Robot Operating System (ROS), we enable the use of standard tools and practices for developing, deploying, scaling, and monitoring microservices in C-ITS. We demonstrate and evaluate RobotKube in an exemplary and reproducible use case that we make publicly available at github:com/ika-rwth-aachen/robotkube.;;2023 IEEE 26TH INTERNATIONAL CONFERENCE ON INTELLIGENT TRANSPORTATION SYSTEMS, ITSC;;;
wos;;Proceedings Paper;Design Concepts of the ASSIST-IoT Smart Orchestrator for Managing the Realization of NGIoT Systems;"Fornes-Leal, A; Biot, FM; Vañno, R; Simóon, RR; Szmeja, P; Lacalle, I; Palau, CE";2023;10.1109/WF-IOT58464.2023.10539440;http://dx.doi.org/10.1109/WF-IOT58464.2023.10539440;This paper presents the design of the ASSIST-IoT's smart orchestrator. This solution aims at controlling the lifecycle of next-generation IoT enablers in distributed, multi-cluster environments, easing the communication of such enablers and increasing the overall network security. The presented high-level architecture is based on three main design concepts: cloud-nativeness, encapsulation, and automation. A preliminary realization of such architecture is described, along with some graphical interfaces specifically developed to manage it. Its practical use has served for validating its expected performance, allowing the instantiation and communication of enablers in Kubernetes-based distributed ecosystems, and has shown some potential areas of improvement: better support to broader number of use cases, optimization of installation procedures considering a unique packaging format, and enabling the integration of DevOps tools for both automated system and enablers' upgrading.;;2023 IEEE 9TH WORLD FORUM ON INTERNET OF THINGS, WF-IOT;;;
wos;;Proceedings Paper;Edge Anomaly Detection Framework for AIOps in Cloud and IoT;"Moens, P; Andriessen, B; Sebrechts, M; Volckaert, B; Van Hoecke, S";2023;10.5220/0011838600003488;http://dx.doi.org/10.5220/0011838600003488;Artificial Intelligence for IT Operations (AIOps) addresses the rising complexity of cloud computing and Internet of Things by assisting DevOps engineers to monitor and maintain applications. Machine Learning is an essential part of AIOps, enabling it to perform Anomaly Detection and Root Cause Analysis. These techniques are often executed in centralized components, however, which requires transferring vast amounts of data to a central location. This increase in network traffic causes strain on the network and results in higher latency. This paper leverages edge computing to address this issue by deploying ML models closer to the monitored services, reducing the network overhead. This paper investigates two architectural approaches: a sidecar architecture and a federated architecture, and highlights their advantages and shortcomings in different scenarios. Taking this into account, it proposes a framework that orchestrates the deployment and management of distributed edge ML models. Additionally, the paper introduces a Python library to assist data scientists during the development of AIOps techniques and concludes with a thorough evaluation of the resulting framework towards resource consumption and scalability. The results indicate up to 98.3% reduction in network usage depending on the configuration used while maintaining a minimal increase in resource usage at the edge.;;PROCEEDINGS OF THE 13TH INTERNATIONAL CONFERENCE ON CLOUD COMPUTING AND SERVICES SCIENCE, CLOSER 2023;;;
wos;;Proceedings Paper;InSECTS Cloud Agnostic On-Orbit Processing for Satellite Development;"Obst, AG; Eng, J; Decker, RA; McNamara, H; Knuth, A; Becker, L";2023;10.1109/AERO55745.2023.10115658;http://dx.doi.org/10.1109/AERO55745.2023.10115658;Interplanetary Simulation Environment for Communication and Thermal Subsystems (InSECTS) is an environment designed to support rapid prototyping of spacecraft containerized software on-orbit. The InSECTS digital architecture was developed to support NASA/JHU-APL Dragonfly autonomous software development and proliferated space-based containerized processing at Johns Hopkins Whiting School of Engineering. Processing needs for deep space, scientific, and National Security spacecraft software are continually evolving to support exceedingly diverse mission requirements. As a result of this evolution, Spacecraft software engineers require a pathway for rapidly testing, updating, and deploying software to on-orbit cloud processing clusters in an economical and responsible way. InSECTS supports this need by providing a low-cost prototype of an on-orbit processing architecture affording developers the capability to test and deploy cloud-based software to operational spacecraft, while mitigating the risks involved with traditional space system development. The InSECTS digital architecture supports any open-source initiative compliant containerized application on a hardware agnostic distributed Commercial Off the Shelf (COTS) computing environment. Additionally, by utilizing preexisting container orchestration software the environment is inherently redundant across multiple independent processing suites. Finally, InSECTS design is configurable which allows it to function as a payload on a small satellite or as its own microsatellite. The InSECTS cloud-agnostic ground system is accessible with Internet of Things (IoT) devices and has a Development Operations (DEVOPS) pipeline that supports open-source software code development. This gives engineers and researchers building software the ability to write, integrate, and deploy software containers into the InSECTS environment using development tools broadly accessible across the industry. To verify these technical solutions, an InSECTS prototype was demonstrated at Johns Hopkins University by deploying an autonomy software cluster able to control a thermal control system model designed after the NASA/APL Dragonfly thermonuclear generator. As a result of this successful test, further InSECTS development at Johns Hopkins is planned and may include a functional small satellite for on-orbit testing. This satellite would provide a testbed for containerized processing in the space environment utilizing COTS hardware for cloud-agnostic software deployments capable of supporting the diverse processing requirements of future National Security and deep space systems.;;2023 IEEE AEROSPACE CONFERENCE;;;
wos;;Article;ACSmI: a solution to address the challenges of cloud services federation and monitoring towards the cloud continuum;"Alonso, J; Huarte, M; Arrieta, LOE";2023;10.1504/IJCSE.2023.133676;http://dx.doi.org/10.1504/IJCSE.2023.133676;The evolution of cloud computing has changed the way in which cloud service providers offer their services and how cloud customers consume them, moving towards the use of multiple cloud services, in what it is called multi-cloud. Multi-cloud is gaining interest by the expansion of IoT, edge and the cloud continuum where distributed cloud federation models are necessary for effective application deployment and operation. This work presents advanced cloud service meta-intermediator (ACSmI), a solution that implements a cloud federation, supporting the seamless brokerage of cloud services. Technical details addressing the discovered shortcomings are presented, including a proof of concept built on JHipster, Java, InfluxDB, Telegraf and Grafana. ACSmI contributes to relevant elements of the European Gaia-X initiative, specifically to the federated catalogue, continuous monitoring, and certification of services. The experiments show that proposed solution effectively saves up to 75% of the DevOps teams' effort to discover, contract and monitor cloud services.;"MECHANISM; BROKER";INTERNATIONAL JOURNAL OF COMPUTATIONAL SCIENCE AND ENGINEERING;;;
wos;;Article;Technological Transformation of Telco Operators towards Seamless IoT Edge-Cloud Continuum;"Oztoprak, K; Tuncel, YK; Butun, I";2023;10.3390/s23021004;http://dx.doi.org/10.3390/s23021004;This article investigates and discusses challenges in the telecommunication field from multiple perspectives, both academic and industry sides are catered for, surveying the main points of technological transformation toward edge-cloud continuum from the view of a telco operator to show the complete picture, including the evolution of cloud-native computing, Software-Defined Networking (SDN), and network automation platforms. The cultural shift in software development and management with DevOps enabled the development of significant technologies in the telecommunication world, including network equipment, application development, and system orchestration. The effect of the aforementioned cultural shift to the application area, especially from the IoT point of view, is investigated. The enormous change in service diversity and delivery capabilities to mass devices are also discussed. During the last two decades, desktop and server virtualization has played an active role in the Information Technology (IT) world. With the use of OpenFlow, SDN, and Network Functions Virtualization (NFV), the network revolution has got underway. The shift from monolithic application development and deployment to micro-services changed the whole picture. On the other hand, the data centers evolved in several generations where the control plane cannot cope with all the networks without an intelligent decision-making process, benefiting from the AI/ML techniques. AI also enables operators to forecast demand more accurately, anticipate network load, and adjust capacity and throughput automatically. Going one step further, zero-touch networking and service management (ZSM) is proposed to get high-level human intents to generate a low-level configuration for network elements with validated results, minimizing the ratio of faults caused by human intervention. Harmonizing all signs of progress in different communication technologies enabled the use of edge computing successfully. Low-powered (from both energy and processing perspectives) IoT networks have disrupted the customer and end-point demands within the sector, as such paved the path towards devising the edge computing concept, which finalized the whole picture of the edge-cloud continuum.;"SOFTWARE-DEFINED NETWORKING; CHALLENGES; MANAGEMENT; SECURITY; INTERNET; SERVICE";SENSORS;;;
wos;;Proceedings Paper;Improving voyage efficiency in the shipping 4.0 decarbonization era;"Varelas, TJ; Kaklis, D; Varlamis, I; Flori, A";2023;10.1109/SOSE58276.2023.00030;http://dx.doi.org/10.1109/SOSE58276.2023.00030;The objective of this work is to pave the way toward a carbon-neutral and efficient operational blueprint for the waterborne sector, through the lens of the Industry 4.0 era. In this direction, we demonstrate a cutting-edge integrated ecosystem (ARTeMIS) for operational efficiency and environmental compliance and focus on the respective building block comprising the envisaged platform. ARTeMIS incorporates an IoT suite responsible for data acquisition, as well as a multi-purpose processing pipeline for CI/CD (continuous integration/deployment) of simulation models concerning operational optimization. In the context of this work, the proposed framework was adapted accordingly to capture, analyze and continuously predict the Fuel Oil Consumption (FOC), Effective HorsePower (EHP), Speed, and pollutant concentrations, of the vessel. Utilizing this streamlined procedure we are able to assess the scrubbing efficiency, as well as the environmental footprint of the vessel (CII - Carbon Intensity Indicator) in order to further optimize the vessel operation. Furthermore, the paper argues on how generic models like STEAM (Ship Traffic Emissions Assessment Method) should be transformed radically with the utilization of shipping 4.0 driven frameworks like the one proposed in the context of this work. Finally, the unleashed highly accurate prediction potential of the proposed system concerning operational efficiency, anomaly detection, and environmental compliance is demonstrated. The onboard proof of concept and the assimilated results so far, are also depicted to illustrate the feasibility and potential of the proposed approach.;;2023 IEEE INTERNATIONAL CONFERENCE ON SERVICE-ORIENTED SYSTEM ENGINEERING, SOSE;;;
